wsi_di_SWP
wsi     di
0.0 0.0
500.0 1913.8817138671875
1000.0 1913.8817138671875
1500.0 1913.8817138671875
2000.0 1913.8817138671875
2500.0 1913.8817138671875
3000.0 1913.8817138671875
3500.0 2593.7397053953555
4000.0 3193.85597752541
4500.0 4564.494185203455
5000.0 5359.922228118296
5500.0 6121.286717404194
6000.0 7370.826394411279
6500.0 7960.422036811989
7000.0 8221.896894798238
7500.0 8348.539427828835
8000.0 8348.539427828835
8500.0 8348.539427828835
9000.0 8348.539427828835
9500.0 8348.539427828835
10000.0 8348.539427828835
10500.0 8348.539427828835
11000.0 8348.539427828835
11500.0 8348.539427828835
12000.0 8348.539427828835
12500.0 8348.539427828835
13000.0 8348.539427828835
13500.0 8348.539427828835
14000.0 8348.539427828835
14500.0 8348.539427828835
15000.0 8348.539427828835
15500.0 8348.539427828835
16000.0 8348.539427828835
16500.0 8348.539427828835
17000.0 8348.539427828835
17500.0 8348.539427828835
18000.0 8348.539427828835
18500.0 8348.539427828835
19000.0 8348.539427828835
19500.0 8348.539427828835
20000.0 8348.539427828835
